school.id,school.name,school.enrollment,school.offering, school.mooe 
203501,Hilarion A. Ramiro ES (Mentering PS),104,Elementary," 93,000.00 "
128172,Labo CS,401,Elementary," 257,000.00 "
203502,Mintalar Elementary School,73,Elementary," 82,000.00 "
128175,San Antonio ES,630,Elementary," 307,000.00 "
128176,Sangay ES,127,Elementary," 117,000.00 "
203505,Tipan Elementary School,97,Elementary," 96,000.00 "
203504,Dalapang ES,92,Elementary," 113,000.00 "
128180,Faustino C. Decena ES,352,Elementary," 203,000.00 "
128181,Felipe Carreon MS,1030,Elementary," 513,000.00 "
128182,Guimad ES,94,Elementary," 99,000.00 "
128183,Guingona ES,113,Elementary," 93,000.00 "
128185,Malaubang Integrated School,727,Elementary," 360,000.00 "
128184,Marcelino C. Regis MS,252,Elementary," 147,000.00 "
128178,"Maximino S. Laurete, Sr. ES",574,Elementary," 269,000.00 "
128186,"Roman Mabanag, Sr. ES",148,Elementary," 123,000.00 "
128188,Trigos ES,136,Elementary," 110,000.00 "
128190,Balintawak ES,94,Elementary," 107,000.00 "
128191,Bongbong ES,346,Elementary," 180,000.00 "
128192,Cavinte ES,103,Elementary," 95,000.00 "
128193,Cogon IS,282,Elementary," 147,000.00 "
128194,Dimaluna ES,440,Elementary," 244,000.00 "
128195,Gala ES,165,Elementary," 130,000.00 "
128196,Gregorio A. Saquin ES,253,Elementary," 141,000.00 "
128200,Jacinto Nemeno ES (Manaka ES),147,Elementary," 117,000.00 "
128197,Juan A. Acapulco ES,195,Elementary," 131,000.00 "
128198,Labinay ES,163,Elementary," 129,000.00 "
128199,Litapan ES,212,Elementary," 138,000.00 "
128203,Narciso B. Ledesma CS,516,Elementary," 277,000.00 "
128201,Pulot ES,621,Elementary," 290,000.00 "
128189,Sancho Capa ES,424,Elementary," 232,000.00 "
128202,Sinusa ES,260,Elementary," 171,000.00 "
128204,Baluc ES,108,Elementary," 100,000.00 "
304026,Banglay NHS,288,Secondary," 330,000.00 "
128205,Barangay Tres ES,173,Elementary," 129,000.00 "
128221,Bongabong ES,148,Elementary," 123,000.00 "
304027,Bongabong NHS,208,Secondary," 319,000.00 "
304054,Caniangan NHS,243,Secondary," 305,000.00 "
128207,Katagan ES,57,Elementary," 85,000.00 "
128208,Kauswagan ES,106,Elementary," 100,000.00 "
128226,Kimat ES,100,Elementary," 93,000.00 "
304041,Lorenzo Tan NHS,797,Secondary," 823,000.00 "
128210,Lumban ES,122,Elementary," 112,000.00 "
323301,Mayor Alfonso Tan High School,124,Secondary," 197,000.00 "
128230,Polao ES,236,Elementary," 140,000.00 "
128214,San Apolinario ES,251,Elementary," 143,000.00 "
304050,Santa Maria NHS,338,Secondary," 462,000.00 "
304053,Silangit NHS,225,Secondary," 283,000.00 "
323302,Simasay NHS,184,Secondary," 156,000.00 "
128215,Sta Cruz ES,259,Elementary," 157,000.00 "
128234,Sto. Nino ES,96,Elementary," 92,000.00 "
304056,Sumirap NHS,578,Secondary," 576,000.00 "
128217,Tangub City CS,1489,Elementary," 661,000.00 "
304171,Tangub City NHS,2111,Secondary," 1,960,000.00 "
128219,Banglay ES,152,Elementary," 120,000.00 "
128220,Bitoon PS,26,Elementary," 52,000.00 "
128222,Capalaran ES,141,Elementary," 123,000.00 "
128223,Capalaran PS,49,Elementary," 63,000.00 "
128224,Hoyohoy ES,111,Elementary," 106,000.00 "
128225,Isidro D. Tan ES,221,Elementary," 155,000.00 "
128227,Maloro ES,445,Elementary," 238,000.00 "
128228,Manga ES,204,Elementary," 139,000.00 "
128229,Minsubong ES,166,Elementary," 125,000.00 "
128231,Salimpuno ES,100,Elementary," 101,000.00 "
128232,Silanga ES,228,Elementary," 148,000.00 "
128233,Sta. Maria CS,229,Elementary," 167,000.00 "
128235,Tituron ES,111,Elementary," 96,000.00 "
128237,Villaba ES,198,Elementary," 137,000.00 "
128238,Aquino ES,191,Elementary," 139,000.00 "
128206,Garang ES,218,Elementary," 149,000.00 "
128209,Labuyo ES,206,Elementary," 140,000.00 "
128246,Lorenzo Tan Memorial CS,504,Elementary," 271,000.00 "
128211,Maquilao Integrated School,618,Elementary," 321,000.00 "
128251,Pangabuan Beach ES,143,Elementary," 114,000.00 "
128252,Pangabuan Elementary School,349,Elementary," 183,000.00 "
128212,Prenza ES,190,Elementary," 133,000.00 "
128213,San Antonio ES,70,Elementary," 91,000.00 "
128216,Taguite ES,77,Elementary," 90,000.00 "
128218,Vidasto Carillo ES,147,Elementary," 127,000.00 "
128239,Balatacan Beach PS,50,Elementary," 71,000.00 "
128240,Balatacan ES,221,Elementary," 146,000.00 "
128241,Bintana ES,226,Elementary," 137,000.00 "
128242,Bocator ES,336,Elementary," 181,000.00 "
128243,Guinabot ES,82,Elementary," 93,000.00 "
128244,Guinalaban ES,162,Elementary," 113,000.00 "
128245,Kampit PS,31,Elementary," 62,000.00 "
128247,Matugnao ES,59,Elementary," 87,000.00 "
128248,Owayan ES,68,Elementary," 80,000.00 "
128249,Paiton ES,185,Elementary," 129,000.00 "
128250,Panalsalan ES,199,Elementary," 134,000.00 "
128253,San Vicente ES,111,Elementary," 96,000.00 "
128254,Sicot ES,97,Elementary," 94,000.00 "
128255,Silangit ES,166,Elementary," 134,000.00 "
128256,Simasay ES,133,Elementary," 121,000.00 "
128257,Sumirap CS,303,Elementary," 194,000.00 "
128258,Tugas ES,243,Elementary," 147,000.00 "
239001,Tumatyag PS,16,Elementary," 51,000.00 "
304108,Bulua NHS,2331,Secondary," 1,967,000.00 "
127940,City CS,7745,Elementary," 3,095,000.00 "
304123,Tignapoloan NHS,334,Secondary," 323,000.00 "
127941,Cugman ES,2590,Elementary," 965,000.00 "
127942,East City CS,4148,Elementary," 1,706,000.00 "
127943,FS Catanico ES,384,Elementary," 199,000.00 "
127944,Gusa ES,4340,Elementary," 1,699,000.00 "
315408,Gusa NHS - FS Catanico Annex,116,Secondary," 1,167,000.00 "
304115,Gusa NHS-Cugman Annex,1086,Secondary," 903,000.00 "
304114,Gusa Regional Science High School-X,798,Secondary," 1,188,000.00 "
127945,Kamakawan ES,344,Elementary," 180,000.00 "
304118,Lapasan National High School,1994,Secondary," 1,864,000.00 "
315407,Lapasan NHS-Gusa Annex,991,Secondary," 688,000.00 "
127946,Malasag ES,247,Elementary," 146,000.00 "
127947,Agusan ES,1864,Elementary," 794,000.00 "
304104,Agusan National High School,1619,Secondary," 2,190,000.00 "
127948,Balubal ES,641,Elementary," 296,000.00 "
315401,Balubal NHS,265,Secondary," 364,000.00 "
127949,Bugo CS,2900,Elementary," 1,156,000.00 "
304107,Bugo NHS,1879,Secondary," 1,568,000.00 "
127950,Linangohan ES,289,Elementary," 169,000.00 "
127951,Palalan ES,147,Elementary," 119,000.00 "
127952,Puerto ES,2037,Elementary," 797,000.00 "
315402,Puerto NHS,1075,Secondary," 910,000.00 "
127953,Suntingon ES,1656,Elementary," 619,000.00 "
127954,Tablon Elementary School,2376,Elementary," 856,000.00 "
304105,Tablon NHS,434,Secondary," 468,000.00 "
304113,Angeles Sisters NHS,625,Secondary," 733,000.00 "
127962,Consolacion ES,1458,Elementary," 695,000.00 "
127955,Corrales ES,2005,Elementary," 802,000.00 "
127956,Macabalan ES,2547,Elementary," 1,025,000.00 "
304120,Macabalan NHS,1150,Secondary," 1,060,000.00 "
127957,North City CS,1475,Elementary," 701,000.00 "
304124,Puntod NHS,801,Secondary," 797,000.00 "
127958,St. John ES,566,Elementary," 242,000.00 "
127959,Bayabas ES,1296,Elementary," 568,000.00 "
304106,Bayabas NHS,712,Secondary," 981,000.00 "
127960,Bonbon ES,1390,Elementary," 606,000.00 "
315412,Bonbon NHS,364,Secondary," 280,000.00 "
127961,Bongbongon ES,1537,Elementary," 639,000.00 "
127963,Kauswagan CS,2462,Elementary," 966,000.00 "
315411,Kauswagan National High School,741,Secondary," 436,000.00 "
304111,Cagayan de Oro National High School,4184,Secondary," 3,490,000.00 "
127964,Camaman-An ES,3557,Elementary," 1,325,000.00 "
315404,CAMAMAN-AN NATIONAL HIGH SCHOOL,631,Secondary," 654,000.00 "
127965,Indahag ES,1462,Elementary," 527,000.00 "
304116,Indahag National High School,948,Secondary," 848,000.00 "
127966,Macasandig ES,1596,Elementary," 694,000.00 "
315410,Macasandig NHS,735,Secondary," 591,000.00 "
127967,South City CS,2866,Elementary," 1,151,000.00 "
127968,Taguanao ES,634,Elementary," 255,000.00 "
127970,Baluarte ES,184,Elementary," 141,000.00 "
127971,Batinay ES,132,Elementary," 119,000.00 "
127976,Kiam-Is ES,123,Elementary," 106,000.00 "
127977,Lumbia CS,2116,Elementary," 762,000.00 "
304119,Lumbia NHS,1238,Secondary," 1,027,000.00 "
304121,Mambuaya NHS,426,Secondary," 612,000.00 "
304122,Mambuaya NHS-Bayanga Annex,246,Secondary," 262,000.00 "
315405,Mambuaya NHS-Dansolihon Annex,301,Secondary," 246,000.00 "
127982,Pagalungan ES,352,Elementary," 183,000.00 "
127983,Pigsag-An ES,314,Elementary," 149,000.00 "
127984,Taglimao ES,305,Elementary," 180,000.00 "
304125,Taglimao NHS,153,Secondary," 352,000.00 "
304126,Taglimao NHS-Besigan Annex,121,Secondary," 179,000.00 "
315406,Taglimao NHS-Tumpagon Annex,221,Secondary," 218,000.00 "
127985,Tagpangi ES,425,Elementary," 223,000.00 "
304127,Tagpangi NHS,250,Secondary," 440,000.00 "
304128,Tagpangi NHS-Tuburan Annex,203,Secondary," 190,000.00 "
127988,Tuburan ES,308,Elementary," 167,000.00 "
127989,Tumpagon ES,646,Elementary," 319,000.00 "
127969,Balongkot ES,103,Elementary," 96,000.00 "
127972,Bayanga Elementary School,510,Elementary," 217,000.00 "
127973,Besigan ES,294,Elementary," 147,000.00 "
202003,Cadayonan PS,91,Elementary," 77,000.00 "
127974,Dansolihon ES,751,Elementary," 359,000.00 "
202001,Dunggoan Elementary School,91,Elementary," 95,000.00 "
127975,Iba ES,156,Elementary," 125,000.00 "
127978,Magayad ES,87,Elementary," 99,000.00 "
127979,Mambuaya ES,687,Elementary," 277,000.00 "
127980,Man-Ai ES,398,Elementary," 209,000.00 "
202002,Mangalay ES,123,Elementary," 101,000.00 "
127981,Midkiwan ES,143,Elementary," 108,000.00 "
127986,Tignapolo-an ES,207,Elementary," 162,000.00 "
127987,Upper Tignapolo-an ES,325,Elementary," 195,000.00 "
127990,Balulang ES,1792,Elementary," 736,000.00 "
315403,Cagayan de Oro NHS - Balulang Annex,646,Secondary," 505,000.00 "
304112,Carmen NHS,1468,Secondary," 1,596,000.00 "
127991,"Fr. William F. Masterson, SJ.,  ES",1314,Elementary," 483,000.00 "
127992,Macanhan ES,1740,Elementary," 690,000.00 "
127993,Sacred Heart Vill ES,1413,Elementary," 506,000.00 "
127994,Upper Carmen ES,963,Elementary," 383,000.00 "
127995,West City CS,6269,Elementary," 2,348,000.00 "
127996,Baikingon ES,400,Elementary," 188,000.00 "
127997,Bulao ES,363,Elementary," 181,000.00 "
127998,Bulua CS,4551,Elementary," 1,709,000.00 "
128000,Camp Evangelista ES,1559,Elementary," 738,000.00 "
128001,Canito-an ES,1016,Elementary," 417,000.00 "
304109,Canitoan National High School,934,Secondary," 882,000.00 "
128002,G. L. Reyes-Anhawon ES,212,Elementary," 138,000.00 "
128003,Iponan ES,1755,Elementary," 710,000.00 "
304117,Iponan NHS,1016,Secondary," 933,000.00 "
315409,Iponan NHS - San Simon Annex,142,Secondary," 179,000.00 "
128004,Pagatpat ES,894,Elementary," 307,000.00 "
128005,Pamalihi ES,114,Elementary," 101,000.00 "
127999,"Pedro ""Oloy"" N. Roa, Sr. ES",2597,Elementary," 938,000.00 "
304110,"Pedro ""Oloy"" N. Roa, Sr. HS",1226,Secondary," 1,012,000.00 "
128006,San Simon ES,329,Elementary," 178,000.00 "
127668,Bolisong ES,204,Elementary," 129,000.00 "
127670,Cogon ES,443,Elementary," 221,000.00 "
304065,Cogon NHS,612,Secondary," 746,000.00 "
127671,El Salvador City CS,1524,Elementary," 599,000.00 "
127673,Hinigdaan ES,259,Elementary," 149,000.00 "
127674,Kalabaylabay ES,263,Elementary," 143,000.00 "
127675,Kibonbon ES,197,Elementary," 136,000.00 "
315305,Molugan NHS,1246,Secondary," 1,142,000.00 "
127669,San Francisco de Asis ES (Calongonan ES),328,Elementary," 167,000.00 "
127679,Sinaloc ES,391,Elementary," 186,000.00 "
127667,Amoros ES,623,Elementary," 270,000.00 "
127672,Himaya ES,303,Elementary," 164,000.00 "
127676,Molugan ES,1182,Elementary," 496,000.00 "
127677,Pedro Sa. Baculio ES (Bolobolo),493,Elementary," 256,000.00 "
127678,Sambulawan Elementary School,309,Elementary," 166,000.00 "
127680,Taytay ES,576,Elementary," 295,000.00 "
127681,Ulaliman ES,199,Elementary," 127,000.00 "
128007,Anakan CS,736,Elementary," 331,000.00 "
128008,Bagubad Elementary School,142,Elementary," 119,000.00 "
128009,Bal-ason ES,534,Elementary," 272,000.00 "
304129,Bal-ason NHS,488,Secondary," 563,000.00 "
128010,Daan Lungsod ES,382,Elementary," 199,000.00 "
128016,Elpidio Galarion Ampatin PS (Mangilit PS),34,Elementary," 62,000.00 "
315505,Gingoog City CNHS - Anakan NHS Annex,283,Secondary," 209,000.00 "
315504,Gingoog City CNHS - PUNDASAN NHS Annex,449,Secondary," 273,000.00 "
128011,Hindangon ES,208,Elementary," 136,000.00 "
304132,Kalipay NHS,362,Secondary," 357,000.00 "
128012,Lawaan ES,178,Elementary," 128,000.00 "
128013,Lawit Elementary school,121,Elementary," 97,000.00 "
128014,Libon ES,139,Elementary," 106,000.00 "
315507,Lunao NHS,349,Secondary," 256,000.00 "
304133,Malibud NHS,317,Secondary," 509,000.00 "
304134,Malinao NHS,188,Secondary," 246,000.00 "
128015,Mamaran ES,238,Elementary," 141,000.00 "
128017,Mimbalagon ES,140,Elementary," 106,000.00 "
128018,Mimbunga Elementary School,308,Elementary," 177,000.00 "
304135,Mimbunga NHS,407,Secondary," 428,000.00 "
128019,Minsapinit Elementary School,206,Elementary," 130,000.00 "
315502,Odiongan NHS - Talisay NHS Annex,376,Secondary," 304,000.00 "
128020,Punong Elementary School,158,Elementary," 128,000.00 "
128021,Sta. Rita ES,759,Elementary," 323,000.00 "
128022,Tinabalan ES,112,Elementary," 105,000.00 "
128024,Dreamland ES,70,Elementary," 82,000.00 "
128026,Dulag ES,107,Elementary," 96,000.00 "
128033,Kidahon ES,103,Elementary," 110,000.00 "
128035,Malinao ES,327,Elementary," 173,000.00 "
128037,Maribucao ES,105,Elementary," 101,000.00 "
128038,Odiongan CS,693,Elementary," 321,000.00 "
304136,Odiongan NHS,446,Secondary," 671,000.00 "
128039,Pandacdacan ES,109,Elementary," 94,000.00 "
128040,Pangasihan ES,432,Elementary," 235,000.00 "
128043,Sioan ES,435,Elementary," 185,000.00 "
128044,Tagdaging ES,109,Elementary," 94,000.00 "
128036,Tagpako ES,361,Elementary," 195,000.00 "
128045,Talisay ES,464,Elementary," 283,000.00 "
128046,Talon ES,87,Elementary," 91,000.00 "
128047,Topside ES,81,Elementary," 85,000.00 "
202504,BALIGUIHAN PRIMARY SCHOOL,33,Elementary," 46,000.00 "
128023,Dinawehan ES,160,Elementary," 105,000.00 "
128025,Dukdokaan ES,221,Elementary," 123,000.00 "
128027,EUREKA ELEMENTARY SCHOOL,313,Elementary," 159,000.00 "
315501,EUREKA NATIONAL HIGH SCHOOL,186,Secondary," 221,000.00 "
128029,IMPALUHOD ELEMENTARY SCH,126,Elementary," 132,000.00 "
128030,Kalipay CS,704,Elementary," 332,000.00 "
128031,Kamanikan ES,277,Elementary," 137,000.00 "
128032,Kianlagan ES,165,Elementary," 118,000.00 "
315506,Kisande NHS,139,Secondary," 152,000.00 "
128034,Malibud ES,227,Elementary," 141,000.00 "
202503,Minpakiki ES,92,Elementary," 89,000.00 "
128041,San Jose ES,153,Elementary," 124,000.00 "
128042,Sangalan ES,303,Elementary," 141,000.00 "
202502,Silangan PS,41,Elementary," 67,000.00 "
128048,Alfonso Ang Militante ES,616,Elementary," 290,000.00 "
128052,Barangay 18-A ES (Lapak PS),851,Elementary," 404,000.00 "
128049,Civoleg ES,120,Elementary," 103,000.00 "
128050,DON RESTITUTO BAOL CENTRAL,2751,Elementary," 1,123,000.00 "
128051,Esik Campilan PS,44,Elementary," 62,000.00 "
304130,Gingoog City CNHS,3030,Secondary," 3,173,000.00 "
315503,Gingoog City CNHS - LURISA NHS Annex,219,Secondary," 224,000.00 "
128053,Lunotan ES,90,Elementary," 99,000.00 "
128056,Ramon Arevalo ES,158,Elementary," 124,000.00 "
128057,Ricoro ES,107,Elementary," 109,000.00 "
128058,Roy Vizcara ES,100,Elementary," 94,000.00 "
128059,Agay-ayan ES,827,Elementary," 362,000.00 "
128062,Bantaawan Elementary School,142,Elementary," 106,000.00 "
128063,Baybay ES,498,Elementary," 251,000.00 "
128065,Dona J. Pelaez Reyes ES,833,Elementary," 364,000.00 "
128061,Fructoso Rife Elem. School,128,Elementary," 98,000.00 "
128067,Kibuging ES,49,Elementary," 86,000.00 "
128069,Lunao CS,682,Elementary," 307,000.00 "
128071,Mimbuntong ES,52,Elementary," 81,000.00 "
128072,Mindulean ES,88,Elementary," 96,000.00 "
128073,Murallon Elementary school,154,Elementary," 125,000.00 "
128074,Pedro Maligmat ES,411,Elementary," 227,000.00 "
128075,Pigsalohan ES,227,Elementary," 138,000.00 "
304137,San Luis NHS,341,Secondary," 401,000.00 "
128078,Tinulongan ES,73,Elementary," 87,000.00 "
128060,Alagatan ES,110,Elementary," 97,000.00 "
304131,BACKKISMI NHS,233,Secondary," 233,000.00 "
128064,Binakalan ES,129,Elementary," 96,000.00 "
128028,Eustaquio Teneza ES,77,Elementary," 87,000.00 "
128066,Kalagonoy ES,192,Elementary," 133,000.00 "
128068,Kipuntos ES,58,Elementary," 89,000.00 "
128054,Magallanes PS,355,Elementary," 160,000.00 "
128055,Manuel Lugod CS,1996,Elementary," 879,000.00 "
128076,San Juan ES,1209,Elementary," 519,000.00 "
128077,Sulpicio Lugod ES,150,Elementary," 112,000.00 "
127584,Alubijid CS,1050,Elementary," 436,000.00 "
304059,Alubijid NCHS,1890,Secondary," 1,702,000.00 "
127585,Baybay ES,162,Elementary," 117,000.00 "
127586,Benigwayan ES,165,Elementary," 115,000.00 "
127587,Calatcat ES,208,Elementary," 131,000.00 "
127588,Lagtang ES,174,Elementary," 122,000.00 "
127589,LANAO  ELEMENTARY SCHOOL,166,Elementary," 105,000.00 "
127590,Loguilo ES,230,Elementary," 154,000.00 "
201503,Lonsi ES,85,Elementary," 95,000.00 "
304081,Lourdes Alubijid NHS,402,Secondary," 409,000.00 "
127591,Lourdes ES,612,Elementary," 306,000.00 "
127592,Lumbo ES,183,Elementary," 120,000.00 "
201511,Molocboloc PS,78,Elementary," 71,000.00 "
127593,Sampatulog IS,348,Elementary," 173,000.00 "
315319,Sampatulog IS,61,Secondary," 144,000.00 "
127594,Sikiton PS,44,Elementary," 71,000.00 "
127595,Sungay ES,353,Elementary," 176,000.00 "
127596,Talaba ES,171,Elementary," 116,000.00 "
127597,Taparak ES,268,Elementary," 136,000.00 "
127598,Tugasnon ES,258,Elementary," 156,000.00 "
127599,Tula ES,156,Elementary," 116,000.00 "
315316,Lantad IS,72,Secondary," 144,000.00 "
127602,Balingasag CS,2411,Elementary," 1,009,000.00 "
127606,Cala-cala ES,465,Elementary," 244,000.00 "
127607,Calawag ES,197,Elementary," 125,000.00 "
127609,Cogon ES,450,Elementary," 207,000.00 "
127614,Kibalus ES,93,Elementary," 84,000.00 "
127615,Kibanban ES,278,Elementary," 153,000.00 "
127617,Lantad IS,233,Elementary," 172,000.00 "
127620,Mambayaan ES,586,Elementary," 259,000.00 "
127621,Mandangoa ES,556,Elementary," 256,000.00 "
304092,Misamis Oriental NHS,1198,Secondary," 1,237,000.00 "
127622,Napaliran ES,527,Elementary," 225,000.00 "
127623,Quezon ES,299,Elementary," 157,000.00 "
127626,San Francisco ES,155,Elementary," 120,000.00 "
127627,San Isidro ES,614,Elementary," 270,000.00 "
304097,San Isidro NHS,627,Secondary," 635,000.00 "
127600,Bagaay ES,311,Elementary," 167,000.00 "
127601,Balagnan ES,220,Elementary," 139,000.00 "
127603,Baliwagan CS,768,Elementary," 378,000.00 "
304061,Baliwagan NHS,1364,Secondary," 1,210,000.00 "
127604,Binitinan ES,679,Elementary," 322,000.00 "
127605,Blanco ES,175,Elementary," 112,000.00 "
127608,Camuayan ES,309,Elementary," 165,000.00 "
127610,Dansuli ES,164,Elementary," 124,000.00 "
127611,Dumarait ES,386,Elementary," 212,000.00 "
127612,Gumpot ES,52,Elementary," 75,000.00 "
127613,Hermano ES,356,Elementary," 154,000.00 "
127618,Lapu-Lapu ES,26,Elementary," 63,000.00 "
127619,Linabu ES,535,Elementary," 303,000.00 "
127624,Rosario ES,253,Elementary," 155,000.00 "
315306,Rosario NHS,408,Secondary," 468,000.00 "
127625,Samay ES,307,Elementary," 194,000.00 "
127628,San Juan ES,355,Elementary," 189,000.00 "
304098,San Juan NHS,462,Secondary," 474,000.00 "
127629,Sulo ES,107,Elementary," 105,000.00 "
127630,Talusan ES,299,Elementary," 140,000.00 "
127631,Upper Hermano ES,84,Elementary," 98,000.00 "
127632,Waterfall ES,394,Elementary," 198,000.00 "
127875,Balingoan CS,659,Elementary," 291,000.00 "
201505,Bauk-Bauk ES,225,Elementary," 147,000.00 "
201509,Dahilig ES,70,Elementary," 84,000.00 "
127878,Kabangasan ES,64,Elementary," 87,000.00 "
127879,Kabulakan ES,106,Elementary," 95,000.00 "
127881,Kauswagan ES,85,Elementary," 87,000.00 "
127886,Mantangale ES,285,Elementary," 138,000.00 "
304085,Mantangale NHS,632,Secondary," 694,000.00 "
